source_name,source_id,target_name,target_id,number_of_potential_synapses_mean,number_of_potential_synapses_stdev
"CA1 Bistratified (i)0333",4080,"CA1 Interneuron Specific O-Targeting QuadD (i)2223",4020,0.007881204700388032,0.0024438156212250096
"CA1 Bistratified (i)0333",4080,"CA1 Interneuron Specific R-O (i)0221",4091,0.005579236935505963,0.0027075697551970624
"CA1 Bistratified (i)0333",4080,"CA1 Interneuron Specific RO-O (i)0203",4093,0.01144303754515582,0.005814620805593613
"CA1 Bistratified (i)0333",4080,"CA1 Ivy (i)0333",4081,0.011861520660250282,0.003940354034800613
"CA1 Bistratified (i)0333",4080,"CA1 LMR (i)3300",4005,0.005954505836262134,0.0024888478934779927
"CA1 Bistratified (i)0333",4080,"CA1 LMR Projecting (i)3300p",4004,0.006467522368475903,0.0027065087903819485
"CA1 Bistratified (i)0333",4080,"CA1 O-LM (i)1002",4069,0.01608561055220038,0.009751104516005731
"CA1 Bistratified (i)0333",4080,"CA1 Recurrent O-LM (i)1003",4089,0.027859135509553774,0.022353929758719894
"CA1 Bistratified (i)0333",4080,"CA1 O-LMR (i)1102",4087,0.011126315834268605,0.0057494812710444905
"CA1 Bistratified (i)0333",4080,"CA1 Oriens/Alveus (i)2233",4055,0.0161115656178283,0.006595620075173932
"CA1 Bistratified (i)0333",4080,"CA1 Oriens-Bistratified (i)0103",4083,0.004117073623896297,0.002300898230385881
"CA1 Bistratified (i)0333",4080,"CA1 Oriens-Bistratified Projecting (i)1113p",4068,0.019120734166779937,0.009513874607723766
"CA1 Bistratified (i)0333",4080,"CA1 OR-LM (i)1202",4066,0.04614288764476332,0.01654380139704619
"CA1 Bistratified (i)0333",4080,"CA1 Perforant Path-Associated (i)3200p",4006,0.014487664262761806,0.006055513870219971
"CA1 Bistratified (i)0333",4080,"CA1 Perforant Path-Associated QuadD (i)3222",4076,0.048178083825043135,0.040770676374389685
"CA1 Bistratified (i)0333",4080,"CA1 Quadrilaminar (i)3333",4003,0.016409614887172012,0.005126791728363012
"CA1 Bistratified (i)0333",4080,"CA1 Radiatum (i)0300",4028,0.013689156292025937,0.007738570988889151
"CA1 Bistratified (i)0333",4080,"CA1 R-Receiving Apical-Targeting (i)1300",4061,0.034176820951268616,0.014285133169629295
"CA1 Bistratified (i)0333",4080,"CA1 Schaffer Collateral-Assoc (i)2311",4015,0.016651453527142562,0.010248241852453635
"CA1 Bistratified (i)0333",4080,"CA1 Schaffer Collateral-Receiving R-Targeting (i)0322",4084,0.010685528064331096,0.003123865041030243
"CA1 Bistratified (i)0333",4080,"CA1 SO-SO (i)0003",4033,0.018135291827078133,0.01335966024442584
"CA1 Bistratified (i)0333",4080,"CA1 Hippocampo-Subicular Projecting ENK+ (i)0313p",4041,0.011863970106168853,0.0041502844274883734
"CA1 Bistratified (i)0333",4080,"CA1 Trilaminar (i)0113p",4035,0.023734056343233945,0.011809318304026468
"CA1 Bistratified (i)0333",4080,"CA1 Radial Trilaminar (i)2333",4013,0.008907814211865405,0.002673101961747406
"CA1 Interneuron Specific LMO-O (i)2003",4022,"CA1 Axo-Axonic (i)2232",4036,0.0079822782471827,0.011111674512102904
"CA1 Interneuron Specific LMO-O (i)2003",4022,"CA1 Horizontal Axo-Axonic (i)0012",4038,0.0032697380908712176,0.004195692134504703
"CA1 Interneuron Specific LMO-O (i)2003",4022,"CA1 Back-Projection (i)1133p",4023,0.00707800383987547,0.008946124101999811
"CA1 Interneuron Specific LMO-O (i)2003",4022,"CA1 Basket (i)2232",4078,0.006674794068548864,0.008570768287017477
"CA1 Interneuron Specific LMO-O (i)2003",4022,"CA1 Basket CCK+ (i)2232",4079,0.005655770429645301,0.0071557232892787755
"CA1 Interneuron Specific LMO-O (i)2003",4022,"CA1 Horizontal Basket (i)0012",4039,0.009791473610376474,0.012958539223147537
"CA1 Interneuron Specific LMO-O (i)2003",4022,"CA1 Bistratified (i)0333",4080,0.004601638677235927,0.005961384987234685
"CA1 Interneuron Specific LMO-O (i)2003",4022,"CA1 Interneuron Specific LMO-O (i)2003",4022,0.002856798551899867,0.004042871702405714
"CA1 Interneuron Specific LMO-O (i)2003",4022,"CA1 Interneuron Specific O-R (i)0102",4031,0.004493181467179715,0.005705791204624041
"CA1 Interneuron Specific LMO-O (i)2003",4022,"CA1 Interneuron Specific O-Targeting QuadD (i)2223",4020,0.0018236454611167377,0.002330256921011107
"CA1 Interneuron Specific LMO-O (i)2003",4022,"CA1 Interneuron Specific RO-O (i)0203",4093,0.0038904720354419535,0.005482927303074885
"CA1 Interneuron Specific LMO-O (i)2003",4022,"CA1 Ivy (i)0333",4081,0.0057024165442209245,0.0072223382049631775
"CA1 Interneuron Specific LMO-O (i)2003",4022,"CA1 O-LM (i)1002",4069,0.01333970382857305,0.01748179135346065
"CA1 Interneuron Specific LMO-O (i)2003",4022,"CA1 Recurrent O-LM (i)1003",4089,0.023103420004576297,0.03262236174013499
"CA1 Interneuron Specific LMO-O (i)2003",4022,"CA1 O-LMR (i)1102",4087,0.009226989392205754,0.011733086241526759
"CA1 Interneuron Specific LMO-O (i)2003",4022,"CA1 Oriens/Alveus (i)2233",4055,0.0039536603319614,0.0053323401490468665
"CA1 Interneuron Specific LMO-O (i)2003",4022,"CA1 Oriens-Bistratified (i)0103",4083,0.003414265352563436,0.004402000461571984
"CA1 Interneuron Specific LMO-O (i)2003",4022,"CA1 Oriens-Bistratified Projecting (i)1113p",4068,0.01585671429393341,0.020041827771313896
"CA1 Interneuron Specific LMO-O (i)2003",4022,"CA1 OR-LM (i)1202",4066,0.007938985774831469,0.010611267964453953
"CA1 Interneuron Specific LMO-O (i)2003",4022,"CA1 Perforant Path-Associated QuadD (i)3222",4076,0.0034132876449556974,0.004581777420604634
"CA1 Interneuron Specific LMO-O (i)2003",4022,"CA1 Quadrilaminar (i)3333",4003,0.004110440477705429,0.00519532222069028
"CA1 Interneuron Specific LMO-O (i)2003",4022,"CA1 Schaffer Collateral-Receiving R-Targeting (i)0322",4084,0.0033237958598925947,0.004201055965072136
"CA1 Interneuron Specific LMO-O (i)2003",4022,"CA1 SO-SO (i)0003",4033,0.015039492659162454,0.02069026551870415
"CA1 Interneuron Specific LMO-O (i)2003",4022,"CA1 Hippocampo-Subicular Projecting ENK+ (i)0313p",4041,0.001931981771845111,0.002441895919348913
"CA1 Interneuron Specific LMO-O (i)2003",4022,"CA1 Trilaminar (i)0113p",4035,0.019682515701966767,0.02487738521945371
"CA1 Interneuron Specific LMO-O (i)2003",4022,"CA1 Radial Trilaminar (i)2333",4013,0.0030602248122195193,0.003867919765160308
"CA1 Interneuron Specific LM-R (i)2100",4021,"CA1 Axo-Axonic (i)2232",4036,0.0008409701454145294,0.000362480186517156
"CA1 Interneuron Specific LM-R (i)2100",4021,"CA1 Basket (i)2232",4078,0.0015574471259932688,0.0004222629377779138
"CA1 Interneuron Specific LM-R (i)2100",4021,"CA1 Basket CCK+ (i)2232",4079,0.0007758510449510994,0.00018618727648807805
"CA1 Interneuron Specific LM-R (i)2100",4021,"CA1 Bistratified (i)0333",4080,0.0005604628915519052,0.00011307379791018052
"CA1 Interneuron Specific LM-R (i)2100",4021,"CA1 Interneuron Specific LMR-R (i)2300",4056,0.0003715378287543507,0.00007457853167403538
"CA1 Interneuron Specific LM-R (i)2100",4021,"CA1 Interneuron Specific O-Targeting QuadD (i)2223",4020,0.00033321904642710467,0.00006963742432623077
"CA1 Interneuron Specific LM-R (i)2100",4021,"CA1 Interneuron Specific R-O (i)0221",4091,0.0002676282909583162,0.00012869836476182085
"CA1 Interneuron Specific LM-R (i)2100",4021,"CA1 Interneuron Specific RO-O (i)0203",4093,0.00044887592277183854,0.0002458975624262351
"CA1 Interneuron Specific LM-R (i)2100",4021,"CA1 Ivy (i)0333",4081,0.0002560964999059232,0.00006950439734057258
"CA1 Interneuron Specific LM-R (i)2100",4021,"CA1 LMR (i)3300",4005,0.00039587383640184864,0.00007946348167560973
"CA1 Interneuron Specific LM-R (i)2100",4021,"CA1 LMR Projecting (i)3300p",4004,0.00042998075111981695,0.00008675623432175526
"CA1 Interneuron Specific LM-R (i)2100",4021,"CA1 Oriens/Alveus (i)2233",4055,0.0007018330776912345,0.000279460843035646
"CA1 Interneuron Specific LM-R (i)2100",4021,"CA1 OR-LM (i)1202",4066,0.002431266246301892,0.0004882461887210027
"CA1 Interneuron Specific LM-R (i)2100",4021,"CA1 Perforant Path-Associated (i)3200p",4006,0.0009631844169627568,0.00019333934256230995
"CA1 Interneuron Specific LM-R (i)2100",4021,"CA1 Perforant Path-Associated QuadD (i)3222",4076,0.0028716176132520645,0.00249076919516945
"CA1 Interneuron Specific LM-R (i)2100",4021,"CA1 Quadrilaminar (i)3333",4003,0.000712068107193268,0.00014293293919606485
"CA1 Interneuron Specific LM-R (i)2100",4021,"CA1 Radiatum (i)0300",4028,0.0009100971545660007,0.0003916156474063655
"CA1 Interneuron Specific LM-R (i)2100",4021,"CA1 R-Receiving Apical-Targeting (i)1300",4061,0.0022721800260239377,0.00045609312679699096
"CA1 Interneuron Specific LM-R (i)2100",4021,"CA1 Schaffer Collateral-Assoc (i)2311",4015,0.0011070397730258985,0.0005472559424133009
"CA1 Interneuron Specific LM-R (i)2100",4021,"CA1 Schaffer Collateral-Receiving R-Targeting (i)0322",4084,0.0003705365758682822,0.00007437755087397061
"CA1 Interneuron Specific LM-R (i)2100",4021,"CA1 Hippocampo-Subicular Projecting ENK+ (i)0313p",4041,0.000633869561476815,0.00012723619914100604
"CA1 Interneuron Specific LM-R (i)2100",4021,"CA1 Radial Trilaminar (i)2333",4013,0.00030401583725010717,0.00006102488896966727
"CA1 Interneuron Specific LMR-R (i)2300",4056,"CA1 Basket CCK+ (i)2232",4079,0.0014932088724870535,0.00019638531498789583
"CA1 Interneuron Specific LMR-R (i)2300",4056,"CA1 Bistratified (i)0333",4080,0.0010786711802621876,0.00002187075468960754
"CA1 Interneuron Specific LMR-R (i)2300",4056,"CA1 Interneuron Specific LMR-R (i)2300",4056,0.0007150645552014938,N/A
"CA1 Interneuron Specific LMR-R (i)2300",4056,"CA1 Interneuron Specific O-Targeting QuadD (i)2223",4020,0.0006413159327999473,0.00003729584660372162
"CA1 Interneuron Specific LMR-R (i)2300",4056,"CA1 Interneuron Specific R-O (i)0221",4091,0.0005150794616931813,0.0002250831775790982
"CA1 Interneuron Specific LMR-R (i)2300",4056,"CA1 Interneuron Specific RO-O (i)0203",4093,0.0008639100441902072,0.00044034056564661316
"CA1 Interneuron Specific LMR-R (i)2300",4056,"CA1 Ivy (i)0333",4081,0.0004928852881760401,0.00009003126372019669
"CA1 Interneuron Specific LMR-R (i)2300",4056,"CA1 LMR (i)3300",4005,0.000761901822195762,N/A
"CA1 Interneuron Specific LMR-R (i)2300",4056,"CA1 LMR Projecting (i)3300p",4004,0.0008275442518882291,0.00001691828994214392
"CA1 Interneuron Specific LMR-R (i)2300",4056,"CA1 Oriens/Alveus (i)2233",4055,0.0013507533249239867,0.0004645112275080879
"CA1 Interneuron Specific LMR-R (i)2300",4056,"CA1 OR-LM (i)1202",4066,0.004679233667314448,0.00002819268921147862
"CA1 Interneuron Specific LMR-R (i)2300",4056,"CA1 Perforant Path-Associated (i)3200p",4006,0.0018537521172517178,N/A
"CA1 Interneuron Specific LMR-R (i)2300",4056,"CA1 Perforant Path-Associated QuadD (i)3222",4076,0.005526737285980378,0.004663620129810002
"CA1 Interneuron Specific LMR-R (i)2300",4056,"CA1 Quadrilaminar (i)3333",4003,0.0013704517412141475,N/A
"CA1 Interneuron Specific LMR-R (i)2300",4056,"CA1 Radiatum (i)0300",4028,0.0017515799648227927,0.0006666749673582724
"CA1 Interneuron Specific LMR-R (i)2300",4056,"CA1 R-Receiving Apical-Targeting (i)1300",4061,0.004373055107453846,N/A
"CA1 Interneuron Specific LMR-R (i)2300",4056,"CA1 Schaffer Collateral-Assoc (i)2311",4015,0.0021306172390120506,0.0009625143916702041
"CA1 Interneuron Specific LMR-R (i)2300",4056,"CA1 Schaffer Collateral-Receiving R-Targeting (i)0322",4084,0.0007131375362165866,N/A
"CA1 Interneuron Specific LMR-R (i)2300",4056,"CA1 Hippocampo-Subicular Projecting ENK+ (i)0313p",4041,0.0012199502202852796,N/A
"CA1 Interneuron Specific LMR-R (i)2300",4056,"CA1 Radial Trilaminar (i)2333",4013,0.0005851112124068253,N/A
"CA1 Interneuron Specific O-R (i)0102",4031,"CA1 Basket CCK+ (i)2232",4079,0.0024176876565240187,0.0006684674037543466
"CA1 Interneuron Specific O-R (i)0102",4031,"CA1 Bistratified (i)0333",4080,0.0017465004702419465,0.0004262348419425586
"CA1 Interneuron Specific O-R (i)0102",4031,"CA1 Interneuron Specific LMR-R (i)2300",4056,0.0011577769062201164,0.00028157956160208776
"CA1 Interneuron Specific O-R (i)0102",4031,"CA1 Interneuron Specific O-Targeting QuadD (i)2223",4020,0.0010383688733915308,0.0002596580801382083
"CA1 Interneuron Specific O-R (i)0102",4031,"CA1 Interneuron Specific R-O (i)0221",4091,0.0008339765987262694,0.00041707801166813936
"CA1 Interneuron Specific O-R (i)0102",4031,"CA1 Interneuron Specific RO-O (i)0203",4093,0.0013987759439889698,0.0007899684321048132
"CA1 Interneuron Specific O-R (i)0102",4031,"CA1 Ivy (i)0333",4081,0.0007980415193493487,0.00024273451630865223
"CA1 Interneuron Specific O-R (i)0102",4031,"CA1 LMR (i)3300",4005,0.001233612165683018,0.00030002323498926845
"CA1 Interneuron Specific O-R (i)0102",4031,"CA1 LMR Projecting (i)3300p",4004,0.0013398952818202742,0.0003270213340318777
"CA1 Interneuron Specific O-R (i)0102",4031,"CA1 Oriens/Alveus (i)2233",4055,0.002187034714867604,0.0009211814210030639
"CA1 Interneuron Specific O-R (i)0102",4031,"CA1 OR-LM (i)1202",4066,0.007576251178185953,0.0018431633974006862
"CA1 Interneuron Specific O-R (i)0102",4031,"CA1 Perforant Path-Associated (i)3200p",4006,0.0030014512334566924,0.0007299742445597734
"CA1 Interneuron Specific O-R (i)0102",4031,"CA1 Perforant Path-Associated QuadD (i)3222",4076,0.008948463114145917,0.007858344195472355
"CA1 Interneuron Specific O-R (i)0102",4031,"CA1 Quadrilaminar (i)3333",4003,0.0022189288582760017,0.0005396592484984234
"CA1 Interneuron Specific O-R (i)0102",4031,"CA1 Radiatum (i)0300",4028,0.0028360220317426204,0.0012809791424287671
"CA1 Interneuron Specific O-R (i)0102",4031,"CA1 R-Receiving Apical-Targeting (i)1300",4061,0.007080510670272718,0.0017220304531409003
"CA1 Interneuron Specific O-R (i)0102",4031,"CA1 Schaffer Collateral-Assoc (i)2311",4015,0.0034497297025546446,0.0017699203611959645
"CA1 Interneuron Specific O-R (i)0102",4031,"CA1 Schaffer Collateral-Receiving R-Targeting (i)0322",4084,0.0011546568269736426,0.0002808207361827294
"CA1 Interneuron Specific O-R (i)0102",4031,"CA1 Hippocampo-Subicular Projecting ENK+ (i)0313p",4041,0.0019752485024047096,0.000480394456284444
"CA1 Interneuron Specific O-R (i)0102",4031,"CA1 Radial Trilaminar (i)2333",4013,0.000947366562036049,0.000230406272384113
"CA1 Interneuron Specific O-Targeting QuadD (i)2223",4020,"CA1 Axo-Axonic (i)2232",4036,0.001008033771864897,0.0005953968450223121
"CA1 Interneuron Specific O-Targeting QuadD (i)2223",4020,"CA1 Horizontal Axo-Axonic (i)0012",4038,0.00041291550089907577,0.0000991512075847851
"CA1 Interneuron Specific O-Targeting QuadD (i)2223",4020,"CA1 Back-Projection (i)1133p",4023,0.0008938384114212136,0.00008295316150179054
"CA1 Interneuron Specific O-Targeting QuadD (i)2223",4020,"CA1 Basket (i)2232",4078,0.0008429194815046081,0.00020624797671138457
"CA1 Interneuron Specific O-Targeting QuadD (i)2223",4020,"CA1 Basket CCK+ (i)2232",4079,0.0007142331327537364,0.00007770314036803971
"CA1 Interneuron Specific O-Targeting QuadD (i)2223",4020,"CA1 Horizontal Basket (i)0012",4039,0.001236506141472456,0.0004986191029026321
"CA1 Interneuron Specific O-Targeting QuadD (i)2223",4020,"CA1 Bistratified (i)0333",4080,0.0005811131921153835,0.00017373691991560825
"CA1 Interneuron Specific O-Targeting QuadD (i)2223",4020,"CA1 Interneuron Specific LMO-O (i)2003",4022,0.0003607678573151957,0.0002320743634594563
"CA1 Interneuron Specific O-Targeting QuadD (i)2223",4020,"CA1 Interneuron Specific O-R (i)0102",4031,0.0005674167852559141,0.00008730704838821223
"CA1 Interneuron Specific O-Targeting QuadD (i)2223",4020,"CA1 Interneuron Specific O-Targeting QuadD (i)2223",4020,0.00023029718531330587,0.00004823195551849289
"CA1 Interneuron Specific O-Targeting QuadD (i)2223",4020,"CA1 Interneuron Specific RO-O (i)0203",4093,0.0004913042465796789,0.0003096674071582587
"CA1 Interneuron Specific O-Targeting QuadD (i)2223",4020,"CA1 Ivy (i)0333",4081,0.0007201237892007355,0.0000888093611118304
"CA1 Interneuron Specific O-Targeting QuadD (i)2223",4020,"CA1 O-LM (i)1002",4069,0.0016845907333063836,0.0006039145616878668
"CA1 Interneuron Specific O-Targeting QuadD (i)2223",4020,"CA1 Recurrent O-LM (i)1003",4089,0.0029175915558207572,0.0018564467489684286
"CA1 Interneuron Specific O-Targeting QuadD (i)2223",4020,"CA1 O-LMR (i)1102",4087,0.001165220834448528,0.00019520526717001183
"CA1 Interneuron Specific O-Targeting QuadD (i)2223",4020,"CA1 Oriens/Alveus (i)2233",4055,0.0004992839154042649,0.00023950209839534718
"CA1 Interneuron Specific O-Targeting QuadD (i)2223",4020,"CA1 Oriens-Bistratified (i)0103",4083,0.00043116697701021386,0.00011679074980269465
"CA1 Interneuron Specific O-Targeting QuadD (i)2223",4020,"CA1 Oriens-Bistratified Projecting (i)1113p",4068,0.002002448802726117,0.00018583835378867942
"CA1 Interneuron Specific O-Targeting QuadD (i)2223",4020,"CA1 OR-LM (i)1202",4066,0.0010025666266657216,0.0004456539656716729
"CA1 Interneuron Specific O-Targeting QuadD (i)2223",4020,"CA1 Perforant Path-Associated QuadD (i)3222",4076,0.00043104350821382637,0.00019891175110257206
"CA1 Interneuron Specific O-Targeting QuadD (i)2223",4020,"CA1 Quadrilaminar (i)3333",4003,0.0005190827343346449,0.00004817375640143685
"CA1 Interneuron Specific O-Targeting QuadD (i)2223",4020,"CA1 Schaffer Collateral-Receiving R-Targeting (i)0322",4084,0.0004197421304799793,0.00003895439745473552
"CA1 Interneuron Specific O-Targeting QuadD (i)2223",4020,"CA1 SO-SO (i)0003",4033,0.0018992468118360453,0.0010466829505548544
"CA1 Interneuron Specific O-Targeting QuadD (i)2223",4020,"CA1 Hippocampo-Subicular Projecting ENK+ (i)0313p",4041,0.0002439783245259102,0.00002264254153628753
"CA1 Interneuron Specific O-Targeting QuadD (i)2223",4020,"CA1 Trilaminar (i)0113p",4035,0.0024855861858544288,0.00023067618225755353
"CA1 Interneuron Specific O-Targeting QuadD (i)2223",4020,"CA1 Radial Trilaminar (i)2333",4013,0.0003864573326925749,0.00003586538363396801
"CA1 Interneuron Specific R-O (i)0221",4091,"CA1 Axo-Axonic (i)2232",4036,0.0060435577280748805,0.006392674595941768
"CA1 Interneuron Specific R-O (i)0221",4091,"CA1 Horizontal Axo-Axonic (i)0012",4038,0.0024755903384901462,0.0022521900166029116
"CA1 Interneuron Specific R-O (i)0221",4091,"CA1 Back-Projection (i)1133p",4023,0.005358911764435263,0.004728655937911623
"CA1 Interneuron Specific R-O (i)0221",4091,"CA1 Basket (i)2232",4078,0.0050536328134795925,0.004603720435748065
"CA1 Interneuron Specific R-O (i)0221",4091,"CA1 Basket CCK+ (i)2232",4079,0.00428210769279613,0.0037863057167515147
"CA1 Interneuron Specific R-O (i)0221",4091,"CA1 Horizontal Basket (i)0012",4039,0.007413339171447398,0.007159191821726273
"CA1 Interneuron Specific R-O (i)0221",4091,"CA1 Bistratified (i)0333",4080,0.003484001450266775,0.0032297760081788913
"CA1 Interneuron Specific R-O (i)0221",4091,"CA1 Interneuron Specific LMO-O (i)2003",4022,0.0021629447673013943,0.002353348454312595
"CA1 Interneuron Specific R-O (i)0221",4091,"CA1 Interneuron Specific O-R (i)0102",4031,0.0034018861205697666,0.0030306898847847945
"CA1 Interneuron Specific R-O (i)0221",4091,"CA1 Interneuron Specific O-Targeting QuadD (i)2223",4020,0.0013807219290671365,0.0012456098207401175
"CA1 Interneuron Specific R-O (i)0221",4091,"CA1 Interneuron Specific RO-O (i)0203",4093,0.0029455616062936613,0.003182399509544326
"CA1 Interneuron Specific R-O (i)0221",4091,"CA1 Ivy (i)0333",4081,0.004317424488014046,0.0038257600411729735
"CA1 Interneuron Specific R-O (i)0221",4091,"CA1 O-LM (i)1002",4069,0.010099782000440392,0.009573605810351623
"CA1 Interneuron Specific R-O (i)0221",4091,"CA1 Recurrent O-LM (i)1003",4089,0.01749210541024392,0.018959953834292772
"CA1 Interneuron Specific R-O (i)0221",4091,"CA1 O-LMR (i)1102",4087,0.006985955803759604,0.006240872434862481
"CA1 Interneuron Specific R-O (i)0221",4091,"CA1 Oriens/Alveus (i)2233",4055,0.0029934028498495055,0.002993559687368396
"CA1 Interneuron Specific R-O (i)0221",4091,"CA1 Oriens-Bistratified (i)0103",4083,0.0025850150944645186,0.0023739565986009865
"CA1 Interneuron Specific R-O (i)0221",4091,"CA1 Oriens-Bistratified Projecting (i)1113p",4068,0.012005465763712218,0.010593515897710444
"CA1 Interneuron Specific R-O (i)0221",4091,"CA1 OR-LM (i)1202",4066,0.006010780048853024,0.005912582292808343
"CA1 Interneuron Specific R-O (i)0221",4091,"CA1 Perforant Path-Associated QuadD (i)3222",4076,0.002584274850616137,0.0025621513394534392
"CA1 Interneuron Specific R-O (i)0221",4091,"CA1 Quadrilaminar (i)3333",4003,0.0031121045327624575,0.0027460932788468282
"CA1 Interneuron Specific R-O (i)0221",4091,"CA1 Schaffer Collateral-Receiving R-Targeting (i)0322",4084,0.002516518659655465,0.0022205536172135954
"CA1 Interneuron Specific R-O (i)0221",4091,"CA1 SO-SO (i)0003",4033,0.01138672936121796,0.011798965116768981
"CA1 Interneuron Specific R-O (i)0221",4091,"CA1 Hippocampo-Subicular Projecting ENK+ (i)0313p",4041,0.0014627457232345056,0.0012907137780718042
"CA1 Interneuron Specific R-O (i)0221",4091,"CA1 Trilaminar (i)0113p",4035,0.014902063821260556,0.013149448185207744
"CA1 Interneuron Specific R-O (i)0221",4091,"CA1 Radial Trilaminar (i)2333",4013,0.002316963245432262,0.0020444676997944263
"CA1 Interneuron Specific RO-O (i)0203",4093,"CA1 Axo-Axonic (i)2232",4036,0.008145682510175634,0.008729564211047872
"CA1 Interneuron Specific RO-O (i)0203",4093,"CA1 Horizontal Axo-Axonic (i)0012",4038,0.0033366725081357762,0.00308942048435266
